-0.526317,-0.2022,-0.367494,-0.175152,-0.584659,-0.790186,-0.097954,-0.440312,0.005756,-0.19093,-0.209189,-0.033735,-0.403261,-0.279069,-0.437974,-0.367798,-0.224658,-0.087038,-0.525234
-0.657957,-0.050531,-0.1006,-0.129933,-0.54594,-0.598885,-0.121405,-0.46602,-0.014753,-0.27485,-0.222355,-0.056919,-0.499096,-0.487628,-0.496537,-0.497916,-0.247479,-0.229156,-0.58084
-0.718498,-0.530581,-0.331115,-0.414459,-0.554105,-0.352798,-0.273569,-0.531461,-0.090749,-0.283886,-0.18498,0.041114,-0.536504,-0.378952,-0.448125,-0.389441,0.079887,-0.050539,-0.458658
-0.694623,-0.033368,0.070045,-0.217894,-0.606018,-0.391395,-0.153069,-0.443606,0.345326,-0.348247,-0.53913,0.135841,-0.512186,-0.211234,-0.598514,-0.661555,0.440299,-0.264751,-0.734925
-0.674183,0.041027,-0.062315,-0.519692,-0.662643,0.035722,0.027809,-0.553693,0.234582,-0.673879,-0.600332,0.011192,-0.385547,-0.331805,-0.478999,-0.623808,0.07762,-0.022891,-0.681879
-0.110626,0.141474,-0.439482,-0.645329,-0.681653,-0.472879,-0.50755,-0.284525,-0.055687,0.321297,0.269462,0.231639,-0.725564,-0.507929,-0.412455,-0.152171,-0.376841,0.043338,-0.046903
-0.73275,-0.152564,0.055427,-0.275074,-0.60665,-0.273443,0.141172,-0.383336,0.067676,-0.465482,-0.493093,-0.244812,-0.295785,-0.446897,-0.402866,-0.752456,-0.126802,-0.289587,-0.685111
-0.734907,-0.134372,-0.152614,-0.257536,-0.629836,-0.317031,-0.02137,-0.475239,0.07626,-0.168061,-0.282885,-0.073118,-0.283518,-0.109575,-0.355727,-0.416952,-0.034027,-0.156701,-0.699237
-0.671576,-0.154358,-0.045444,-0.241983,-0.650133,-0.319824,0.131161,-0.495458,0.125564,-0.490159,-0.470024,-0.121397,-0.402033,-0.319078,-0.572223,-0.613825,-0.065309,-0.230437,-0.798321
-0.475784,-0.290367,-0.33392,-0.294557,-0.514932,-0.596118,-0.169629,-0.174045,-0.142441,0.047887,0.199905,0.087406,-0.497478,-0.52241,-0.19224,-0.092536,-0.47083,-0.150863,-0.269973
-0.662178,-0.331344,-0.236616,-0.249093,-0.536244,-0.288977,0.016791,-0.522659,-0.043511,-0.245044,-0.312418,-0.085343,-0.465717,-0.429072,-0.320772,-0.444303,-0.200657,-0.069438,-0.659821
-0.706159,-0.47966,-0.37985,-0.42893,-0.616625,-0.287132,-0.000835,-0.323351,0.010675,-0.28836,-0.33664,-0.196512,-0.511431,-0.547592,-0.372268,-0.497543,-0.133571,0.087261,-0.431427
-0.69843,-0.861666,-0.298704,-0.360207,-0.653274,-0.086046,0.406652,-0.75549,0.019362,-0.609202,-0.7203,-0.376524,-0.049432,-0.544021,-0.16602,-0.703222,-0.187279,-0.322718,-0.852512
-0.667674,-0.529068,-0.21385,-0.252346,-0.560763,-0.492864,-0.32221,-0.489579,-0.18341,-0.097829,0.002125,0.049803,-0.487989,-0.531675,-0.408988,-0.195188,-0.231093,-0.170677,-0.376471
-0.655732,-0.546844,-0.215476,-0.212196,-0.488444,-0.445514,0.138574,-0.574902,0.037992,-0.319269,-0.394419,-0.190243,-0.363695,-0.595493,-0.143536,-0.519915,-0.181767,-0.203678,-0.721583
-0.562763,-0.689028,-0.648946,0.036907,-0.549485,-0.318059,0.313578,-0.060205,-0.316144,-0.336096,-0.149007,-0.473279,-0.061988,-0.768303,-0.330702,-0.25442,-0.611481,-0.456806,-0.492795
-0.791606,-0.322112,-0.127167,-0.126786,-0.60654,-0.367024,-0.033199,-0.360436,-0.096836,-0.436599,-0.443038,-0.177933,-0.37053,-0.522746,-0.451622,-0.683994,-0.097165,-0.268708,-0.628006
-0.675039,-0.837241,-0.196085,-0.131359,-0.50753,0.616357,0.527206,-0.668002,-0.001505,-0.656884,-0.596934,-0.465715,0.1456,-0.609321,-0.187413,-0.728666,-0.317813,-0.505751,-0.86305
-0.687175,-0.419952,-0.441053,-0.005564,-0.669425,-0.457774,0.132826,-0.519291,0.024342,-0.377118,-0.345855,-0.22592,-0.369979,-0.507302,-0.549168,-0.354149,-0.222489,-0.256635,-0.668992
-0.663713,-0.838837,-0.222213,-0.14122,-0.547508,0.624765,0.507027,-0.695949,0.007524,-0.74517,-0.646947,-0.392812,0.020367,-0.533636,-0.168077,-0.764482,-0.181224,-0.433099,-0.875378
-0.720817,-0.702607,-0.082012,-0.424044,-0.75644,0.049169,0.546181,-0.684596,-0.134312,-0.763878,-0.831105,-0.598737,0.188268,-0.665424,-0.43348,-0.712624,-0.247803,-0.429031,-0.770267
-0.742573,-0.837663,-0.385237,-0.046894,-0.633364,-0.097971,0.479762,-0.54809,-0.219756,-0.680061,-0.632667,-0.648781,0.003613,-0.890002,-0.331603,-0.614802,-0.441275,-0.512003,-0.743766
-0.674169,-0.784719,-0.240959,-0.192191,-0.565511,0.595084,0.365123,-0.715168,-0.126996,-0.685899,-0.615321,-0.250471,-0.102303,-0.373442,-0.145833,-0.596935,-0.162303,-0.307611,-0.778036
-0.896863,-0.571276,-0.373542,0.010964,-0.409886,-0.462158,-0.206868,-0.538822,-0.176822,-0.300832,0.048371,-0.002524,-0.164316,-0.753045,-0.46229,-0.286953,-0.326669,-0.348516,-0.512596
-0.722415,-0.696595,-0.050516,-0.397935,-0.729758,0.248108,0.618631,-0.684671,-0.112427,-0.74675,-0.779368,-0.599862,0.172685,-0.642875,-0.389795,-0.772585,-0.30177,-0.407033,-0.777092
-0.54084,-0.661893,-0.610236,-0.030215,-0.605817,-0.487095,0.350512,-0.12092,-0.311075,-0.355188,-0.168318,-0.484518,-0.150739,-0.766122,-0.342984,-0.216379,-0.633823,-0.466692,-0.523095
-0.610382,-0.608706,-0.504177,-0.039217,-0.678655,-0.621667,0.275819,-0.2195,-0.260573,-0.432476,-0.268665,-0.557978,-0.110098,-0.708392,-0.370837,-0.279157,-0.558283,-0.380491,-0.526858
-0.604269,-0.720203,-0.306364,-0.124317,-0.640605,-0.622832,0.410504,-0.51238,-0.125002,-0.627568,-0.598023,-0.550302,-0.061656,-0.803722,-0.241111,-0.675723,-0.347197,-0.439074,-0.724227
-0.775642,-0.67329,-0.566359,0.184877,-0.570746,-0.451457,0.276837,-0.283593,-0.260384,-0.551534,-0.319221,-0.430145,-0.183364,-0.782042,-0.318336,-0.417378,-0.408073,-0.536202,-0.687444
-0.678159,-0.653886,-0.460218,-0.088964,-0.738895,-0.122308,0.297303,-0.398097,-0.11619,-0.59069,-0.594621,-0.442091,0.039041,-0.575986,-0.344043,-0.410292,-0.348684,-0.347321,-0.738333
-0.586936,-0.677154,-0.551309,-0.090177,-0.619675,-0.439819,0.357356,-0.412232,-0.234059,-0.377514,-0.322797,-0.40541,0.045216,-0.574963,-0.400268,-0.139181,-0.537867,-0.427512,-0.608271
-0.7475,-0.530382,-0.394886,0.083908,-0.395409,-0.40374,0.09755,-0.491962,-0.039005,-0.584455,-0.287214,-0.209158,-0.29958,-0.619646,-0.340468,-0.37883,-0.314321,-0.362384,-0.617511
-0.586948,-0.661402,-0.464331,-0.136066,-0.556199,-0.318731,0.306838,-0.388176,-0.20973,-0.340036,-0.460924,-0.398163,-0.020395,-0.58491,-0.345602,-0.327144,-0.221673,-0.474128,-0.711905
-0.816555,-0.758983,-0.316256,0.281169,-0.296304,-0.400296,0.190566,-0.578286,-0.298399,-0.538714,-0.307524,-0.397425,-0.238932,-0.783758,-0.359088,-0.563462,-0.448947,-0.504772,-0.699916
-0.858622,-0.609364,-0.13481,-0.292582,-0.53275,-0.198189,0.263957,-0.665432,-0.083945,-0.381261,-0.480799,-0.345303,-0.350698,-0.518824,-0.161422,-0.522991,-0.194925,0.007185,-0.641099
-0.602328,-0.665297,-0.652812,-0.165842,-0.559855,-0.5823,0.337055,-0.35567,-0.294049,-0.347839,-0.356145,-0.506212,-0.167912,-0.601154,-0.638218,-0.223729,-0.587692,-0.537698,-0.65958
-0.570234,-0.695797,-0.49751,-0.249956,-0.600363,-0.421344,0.305555,-0.400963,-0.282483,-0.394003,-0.443952,-0.395308,-0.15449,-0.53939,-0.485293,-0.408867,-0.255867,-0.562703,-0.774024
-0.940606,-0.615615,0.015729,-0.176547,-0.605649,-0.443104,0.241098,-0.674019,-0.02857,-0.533558,-0.515197,-0.288642,-0.157591,-0.739382,-0.570293,-0.715513,-0.106152,-0.405664,-0.839377
-0.618755,-0.266311,-0.141609,-0.491228,-0.592175,-0.425689,0.204538,-0.637617,-0.013374,-0.234696,-0.539984,-0.104144,-0.290499,-0.534016,-0.071534,-0.725954,-0.121265,-0.035816,-0.694209
-0.538047,-0.609673,-0.736198,-0.37652,-0.696619,-0.297358,0.25496,-0.440351,-0.167811,-0.541169,-0.51988,-0.331864,-0.352521,-0.707159,-0.117834,-0.458723,-0.431821,0.180653,-0.469139
-0.742557,-0.61876,-0.587262,0.166119,-0.549651,-0.336036,0.216617,-0.287891,-0.251953,-0.565141,-0.318176,-0.323695,-0.194254,-0.768269,-0.319022,-0.419603,-0.412999,-0.48807,-0.678413
-0.811948,-0.685475,-0.353366,-0.092239,-0.62284,-0.558009,0.465151,-0.678943,-0.114033,-0.527278,-0.474642,-0.369711,-0.16492,-0.842033,-0.453275,-0.58503,-0.338855,-0.382646,-0.846001
-0.669715,-0.576184,-0.179561,-0.41934,-0.647823,0.144287,0.270608,-0.780889,-0.007311,-0.589201,-0.655709,-0.152333,-0.401652,-0.450723,-0.083048,-0.649499,0.022542,0.235247,-0.543929
-0.613543,-0.454795,-0.139779,-0.445113,-0.569003,-0.131932,0.226526,-0.666492,0.021054,-0.53521,-0.706489,-0.162103,-0.301429,-0.553889,0.055855,-0.602495,-0.127354,0.127521,-0.640117
-0.384998,-0.513304,-0.327061,-0.512587,-0.603942,-0.414763,0.023715,-0.656066,-0.058424,-0.232406,-0.218052,-0.060281,-0.374245,-0.789231,-0.015755,-0.327051,-0.362627,0.224087,-0.259279
-0.829025,-0.668771,-0.012438,-0.094564,-0.780424,-0.221391,0.500402,-0.547607,-0.073804,-0.574587,-0.462197,-0.286866,-0.17904,-0.838056,-0.345882,-0.546065,-0.325042,-0.313731,-0.857663
-0.625803,-0.534908,-0.188052,-0.466075,-0.687307,0.401301,0.471234,-0.755113,-0.086455,-0.567573,-0.74826,-0.455619,-0.30368,-0.420914,0.028982,-0.791216,-0.10046,0.191619,-0.735749
-0.690244,-0.538337,-0.129968,-0.395765,-0.602737,0.024537,0.225742,-0.739141,0.026236,-0.576635,-0.653194,-0.16614,-0.361724,-0.457217,-0.088677,-0.628829,-0.012277,0.162818,-0.571753
-0.511099,-0.412391,-0.039589,-0.522973,-0.546875,0.120614,0.189855,-0.629136,0.080702,-0.234728,-0.500457,-0.070453,-0.109278,-0.247528,-0.353097,-0.453718,0.045015,-0.041664,-0.704339
-0.742466,-0.645876,-0.225912,-0.3501,-0.539649,-0.142448,0.298755,-0.614101,-0.11789,-0.396879,-0.46649,-0.39411,-0.401769,-0.569843,-0.022903,-0.526444,-0.25015,0.093292,-0.53727
-0.494421,-0.184496,-0.219387,-0.465305,-0.601567,0.097684,0.194087,-0.564353,0.086546,-0.244494,-0.51131,-0.062566,-0.26073,-0.345223,-0.280103,-0.509592,0.038621,-0.026293,-0.681892
-0.67157,-0.53232,-0.189296,-0.420606,-0.680785,0.352542,0.429087,-0.757836,-0.062442,-0.542032,-0.763797,-0.427122,-0.386289,-0.425395,0.01509,-0.755586,-0.085351,0.147512,-0.775756
-0.763034,-0.667291,-0.225325,-0.397504,-0.55637,-0.200656,0.356187,-0.739607,0.049546,-0.521503,-0.65257,-0.25664,-0.191375,-0.487608,-0.16155,-0.725043,0.138802,-0.149182,-0.661854
-0.825815,-0.674919,-0.470092,-0.162168,-0.431452,-0.114563,0.309085,-0.72822,-0.033716,-0.317593,-0.241888,-0.228159,-0.247369,-0.811923,-0.43687,-0.541004,-0.356692,-0.286,-0.772322
-0.871181,-0.664182,-0.386611,-0.198202,-0.461091,-0.122364,0.286394,-0.643145,-0.027413,-0.46684,-0.46561,-0.288026,-0.189138,-0.783226,-0.335908,-0.549915,-0.203355,-0.293483,-0.756854
-0.794359,-0.660876,-0.345909,-0.312951,-0.644457,-0.092785,0.358895,-0.600906,0.029204,-0.482407,-0.518443,-0.255256,-0.15929,-0.562237,-0.257518,-0.585362,-0.063364,-0.04846,-0.582701
-0.708707,-0.468987,-0.172915,-0.182539,-0.509625,-0.50485,-0.408883,-0.577559,-0.195967,-0.198477,-0.117903,0.036692,-0.427957,-0.7729,-0.380752,-0.186612,-0.028715,-0.169802,-0.49069
-0.772813,-0.536486,-0.224188,0.022487,-0.456815,-0.463985,0.280579,-0.76465,-0.058565,-0.389461,-0.27402,-0.17792,-0.000639,-0.708295,-0.503971,-0.51476,-0.282591,-0.286532,-0.632565
-0.631654,-0.506754,-0.2823,-0.373839,-0.723243,0.121498,0.339462,-0.711112,-0.042538,-0.512945,-0.784239,-0.421807,-0.334633,-0.281737,-0.033896,-0.719173,-0.07701,0.201898,-0.722759
-0.696081,-0.461596,-0.15674,-0.351025,-0.404929,-0.09153,0.03032,-0.848711,0.080752,-0.462082,-0.48156,0.002823,-0.254312,-0.554671,-0.144281,-0.624213,0.140599,-0.075346,-0.585814
-0.726073,-0.665297,-0.222519,-0.373616,-0.584049,-0.112501,0.350525,-0.699801,0.018492,-0.446582,-0.523166,-0.232248,-0.229045,-0.529734,-0.17964,-0.682376,-0.00406,-0.133946,-0.538576
-0.784266,-0.5818,-0.328264,-0.120406,-0.492537,-0.646742,-0.173268,-0.574935,-0.052568,-0.256488,-0.319505,-0.050584,-0.169777,-0.689978,-0.423115,-0.359592,-0.214117,-0.273456,-0.534758
-0.474887,-0.324016,-0.478106,0.000107,-0.512883,0.006148,0.304599,-0.452645,-0.060894,-0.492541,-0.189182,-0.426335,-0.122476,-0.786243,-0.083672,-0.670907,-0.36609,-0.372074,-0.536044
-0.549754,-0.47978,-0.430648,-0.27446,-0.702429,-0.631763,0.065242,-0.471802,0.053712,-0.311765,-0.219132,-0.056062,-0.208224,-0.740843,-0.246602,-0.510416,-0.065779,-0.016386,-0.388973
-0.47341,-0.543401,-0.38479,-0.39806,-0.634426,-0.899252,-0.402935,-0.266065,-0.449625,-0.090802,0.039891,-0.208443,-0.650277,-0.634904,-0.475012,-0.157476,-0.433814,-0.010657,-0.23982
-0.654824,-0.601342,-0.244206,-0.312033,-0.638691,0.226265,0.153936,-0.764721,-0.133583,-0.428775,-0.649738,-0.234575,-0.391134,-0.449138,-0.22866,-0.605735,-0.026363,0.261413,-0.496685
-0.442791,-0.326328,-0.512257,-0.021925,-0.560986,-0.017592,0.318317,-0.466215,-0.070393,-0.449825,-0.15374,-0.358322,-0.127089,-0.823911,-0.227806,-0.681025,-0.435717,-0.291897,-0.506346
-0.729761,-0.636236,-0.488392,-0.379103,-0.787621,-0.161557,0.090567,-0.017271,-0.067705,-0.705801,-0.718192,-0.426887,-0.28807,-0.566493,-0.657805,-0.526933,-0.171569,-0.300673,-0.738578
-0.469539,-0.657644,-0.572114,-0.354772,-0.7256,-0.594086,0.157733,-0.068072,-0.01971,-0.603526,-0.688485,-0.346537,-0.161393,-0.661188,-0.491025,-0.372326,-0.041763,-0.301755,-0.654906
-0.655302,-0.358192,-0.223171,-0.405171,-0.507833,-0.046856,-0.266202,-0.632943,0.031138,-0.290601,-0.133028,0.046765,-0.225205,-0.470981,-0.399885,-0.47758,0.079836,-0.024061,-0.410808
-0.445388,-0.238289,-0.105927,-0.438935,-0.626335,-0.032058,0.075174,-0.582264,0.080292,-0.590443,-0.567549,-0.122981,-0.150995,-0.568854,-0.573914,-0.665376,0.020326,-0.100715,-0.524828
-0.553405,-0.483357,-0.416022,-0.117101,-0.205447,-0.176137,0.061972,-0.66927,-0.007445,-0.276278,-0.059219,-0.056333,-0.453412,-0.511454,-0.084138,-0.547552,-0.303456,0.019772,-0.149463
-0.712056,0.019754,0.00964,-0.318467,-0.224582,-0.024343,-0.051993,-0.625857,0.177571,-0.147443,-0.305259,0.085854,-0.189311,-0.464509,-0.132886,-0.587725,0.05119,-0.165511,-0.675344
-0.668729,-0.651158,-0.618609,-0.245934,-0.764671,-0.069344,-0.047586,-0.06881,-0.254523,-0.636507,-0.61726,-0.34292,-0.235888,-0.893412,-0.68907,-0.343113,-0.260844,-0.250203,-0.725641
-0.536154,-0.361844,-0.316648,-0.362869,-0.647123,-0.055189,-0.028919,-0.329134,-0.114681,-0.455431,-0.43914,-0.273042,-0.477342,-0.613886,-0.114748,-0.52705,-0.229747,0.014368,-0.490901
-0.853277,-0.638567,-0.270234,0.018753,-0.520142,-0.357863,0.31359,-0.467718,-0.183023,-0.430106,-0.262781,-0.403836,-0.119666,-0.736516,-0.459044,-0.5582,-0.413143,-0.456639,-0.657981
-0.862594,-0.635317,-0.243609,-0.015838,-0.519238,-0.317787,0.292676,-0.486947,-0.16936,-0.422181,-0.262131,-0.387974,-0.098667,-0.746879,-0.476662,-0.545588,-0.397967,-0.453458,-0.639233
-0.65461,-0.576964,0.079417,-0.277441,-0.570666,-0.040752,0.305574,-0.477746,-0.222197,-0.478289,-0.380155,-0.293727,0.05539,-0.385757,-0.580722,-0.493623,-0.234908,-0.382477,-0.510458
-0.572537,-0.361331,-0.146071,-0.500332,-0.426944,-0.440161,-0.370255,-0.441876,0.099541,-0.415142,-0.497416,0.090648,-0.45566,-0.086727,-0.495932,-0.474263,0.132931,0.167556,-0.457022
-0.570997,-0.822069,0.034538,-0.426053,-0.609847,0.071863,0.575528,-0.644777,0.052337,-0.660893,-0.730515,-0.45343,0.147118,-0.541857,-0.393071,-0.704063,-0.148333,-0.514745,-0.743025
-0.819291,-0.673554,0.001597,-0.181309,-0.57422,-0.269852,0.450116,-0.735921,-0.221375,-0.54991,-0.510632,-0.490947,-0.045928,-0.687852,-0.54163,-0.673861,-0.388432,-0.488905,-0.77106
-0.52744,-0.5385,-0.296256,-0.147071,-0.535102,-0.710954,-0.088672,-0.263955,-0.24615,-0.172959,-0.247114,-0.278981,-0.310022,-0.472234,-0.379895,-0.303979,-0.399557,-0.289672,-0.50147
-0.343579,-0.511939,-0.149254,-0.437267,-0.56461,0.18345,0.057402,-0.682372,0.045915,-0.413516,-0.169853,-0.050453,-0.404919,-0.474278,0.097751,-0.524895,-0.276363,0.317028,-0.150644
-0.453479,-0.398891,-0.441512,-0.015922,-0.549458,-0.016444,0.303946,-0.41556,-0.042967,-0.479861,-0.173176,-0.319354,-0.050587,-0.722633,-0.229501,-0.679035,-0.346368,-0.275391,-0.523792
-0.477662,-0.611306,-0.018418,-0.280329,-0.473389,0.453959,-0.015877,-0.704284,0.010509,-0.503389,-0.169435,0.180167,-0.577577,-0.086397,-0.00695,-0.578618,0.0425,0.426396,-0.255956
-0.612594,-0.376144,-0.393743,-0.310675,-0.558996,-0.708323,-0.440768,-0.467164,-0.360498,-0.163137,-0.137171,-0.057128,-0.614262,-0.611198,-0.752337,-0.192773,-0.245043,-0.210478,-0.489488
-0.44769,-0.503213,-0.399625,-0.457825,-0.565919,-0.258369,0.057492,-0.52458,0.189126,-0.245043,-0.232175,0.04564,-0.448407,-0.382931,-0.009131,-0.3569,-0.078109,0.380449,-0.148905
-0.765655,-0.609374,-0.101592,-0.297502,-0.49096,-0.143383,0.305029,-0.781061,-0.023062,-0.488009,-0.397549,-0.22987,-0.348145,-0.729722,-0.221281,-0.604455,-0.262343,0.002113,-0.626961
-0.149157,-0.440749,-0.379487,-0.324717,-0.412682,0.134238,0.056593,-0.494108,0.010831,-0.453272,-0.144628,0.118366,-0.656879,-0.212375,0.060298,-0.423401,-0.001777,0.765985,0.070661
-0.48508,-0.361353,-0.26652,-0.318049,-0.339348,-0.546511,-0.070412,-0.076041,-0.248804,0.00033,-0.078725,-0.088103,-0.291604,-0.442587,-0.441315,-0.032902,-0.302425,-0.210197,-0.407177
-0.356559,0.065678,-0.172717,-0.420337,-0.435678,-0.603237,-0.432746,-0.505538,0.196745,0.136431,-0.003697,0.240566,-0.380772,-0.372598,-0.409802,-0.310809,-0.002116,-0.027277,-0.377381
-0.260122,-0.39825,-0.05495,-0.442235,-0.646736,0.097033,0.218697,-0.609358,0.013001,-0.389313,-0.357234,-0.121886,-0.466346,-0.362753,0.036074,-0.531177,-0.120635,0.381721,-0.301651
-0.575045,-0.31501,-0.210314,-0.388732,-0.420234,-0.063321,-0.16725,-0.570091,0.005414,-0.406706,-0.512222,0.00876,-0.467445,-0.259797,-0.231942,-0.495745,0.043563,0.311897,-0.58289
-0.586118,-0.530167,-0.55044,-0.164158,-0.585127,-0.554673,0.08578,-0.251493,-0.091298,-0.329986,-0.161841,-0.273185,-0.128597,-0.623058,-0.449725,-0.17817,-0.443984,-0.37836,-0.481892
-0.466596,-0.340061,-0.270559,-0.159391,-0.356068,-0.232074,0.097462,-0.227819,0.030582,-0.29029,-0.256226,-0.025215,-0.139927,-0.630721,-0.351454,-0.336123,-0.054105,-0.488873,-0.595011
